District,Year,Temperature,Humidity,Rainfall,Quarter,State
District_184,2018,31,51,232,1,State_17
District_184,2018,36,80,394,2,State_17
District_184,2018,25,86,163,3,State_17
District_185,2018,36,51,278,0,State_13
District_185,2018,24,66,179,1,State_13
District_185,2018,33,81,428,2,State_13
District_185,2018,25,80,427,3,State_13
District_186,2018,34,43,442,0,State_20
District_186,2018,23,76,160,1,State_20
District_186,2018,24,53,15,2,State_20
District_186,2018,28,64,445,3,State_20
District_187,2018,31,68,44,0,State_27
District_187,2018,39,83,98,1,State_27
District_187,2018,36,66,438,2,State_27
District_187,2018,22,82,139,3,State_27
District_188,2018,38,59,392,0,State_10
District_188,2018,35,49,121,1,State_10
District_188,2018,28,61,324,2,State_10
District_188,2018,24,40,420,3,State_10
District_189,2018,29,50,346,0,State_19
District_189,2018,36,45,25,1,State_19
District_189,2018,28,67,336,2,State_19
District_189,2018,32,70,273,3,State_19
District_190,2018,39,50,456,0,State_21
District_190,2018,28,76,466,1,State_21
District_190,2018,34,59,494,2,State_21
District_190,2018,37,88,420,3,State_21
District_191,2018,27,47,288,0,State_7
District_191,2018,21,52,218,1,State_7
District_191,2018,31,55,333,2,State_7
District_191,2018,32,46,464,3,State_7
District_192,2018,25,68,338,0,State_1
District_192,2018,21,79,177,1,State_1
District_192,2018,36,47,272,2,State_1
District_192,2018,22,51,285,3,State_1
District_193,2018,21,80,49,0,State_22
District_193,2018,39,79,370,1,State_22
District_193,2018,37,55,493,2,State_22
District_193,2018,29,52,355,3,State_22
District_194,2018,32,46,139,0,State_9
District_194,2018,21,47,477,1,State_9
District_194,2018,32,43,323,2,State_9
District_194,2018,22,84,354,3,State_9
District_195,2018,24,55,414,0,State_2
District_195,2018,33,63,125,1,State_2
District_195,2018,37,42,275,2,State_2
District_195,2018,25,48,279,3,State_2
District_196,2018,39,66,311,0,State_7
District_196,2018,34,43,230,1,State_7
District_196,2018,26,72,409,2,State_7
District_196,2018,33,75,116,3,State_7
District_197,2018,22,46,487,0,State_19
District_197,2018,34,50,485,1,State_19
District_197,2018,35,62,225,2,State_19
District_197,2018,20,56,261,3,State_19
District_198,2018,39,45,407,0,State_5
District_198,2018,25,74,7,1,State_5
District_198,2018,30,73,327,2,State_5
District_198,2018,31,49,395,3,State_5
District_199,2018,27,42,493,0,State_10
District_199,2018,26,41,275,1,State_10
District_199,2018,22,51,100,2,State_10
District_199,2018,20,58,287,3,State_10
District_200,2018,28,64,55,0,State_1
District_200,2018,30,59,163,1,State_1
District_200,2018,36,70,186,2,State_1
District_200,2018,25,71,100,3,State_1
District_201,2018,28,67,330,0,State_24
District_201,2018,29,75,159,1,State_24
District_201,2018,31,72,125,2,State_24
District_201,2018,27,47,290,3,State_24
District_202,2018,30,53,138,0,State_13
District_202,2018,35,70,90,1,State_13
District_202,2018,24,74,134,2,State_13
District_202,2018,29,84,448,3,State_13
District_203,2018,33,85,191,0,State_26
District_203,2018,27,42,423,1,State_26
District_203,2018,28,47,363,2,State_26
District_203,2018,21,55,476,3,State_26
District_204,2018,24,83,274,0,State_3
District_204,2018,38,75,208,1,State_3
District_204,2018,24,87,390,2,State_3
District_204,2018,33,62,11,3,State_3
District_205,2018,21,83,16,0,State_19
District_205,2018,33,42,233,1,State_19
District_205,2018,34,67,161,2,State_19
District_205,2018,24,68,88,3,State_19
District_206,2018,21,77,175,0,State_21
District_206,2018,24,53,472,1,State_21
District_206,2018,34,74,375,2,State_21
District_206,2018,36,46,234,3,State_21
District_207,2018,20,58,83,0,State_3
District_207,2018,28,41,312,1,State_3
District_207,2018,37,50,401,2,State_3
District_207,2018,23,53,281,3,State_3
District_208,2018,30,54,213,0,State_15
District_208,2018,34,43,380,1,State_15
District_208,2018,38,82,285,2,State_15
District_208,2018,31,47,440,3,State_15
District_209,2018,28,58,81,0,State_5
District_209,2018,35,62,378,1,State_5
District_209,2018,33,75,60,2,State_5
District_209,2018,22,61,252,3,State_5
District_210,2018,26,88,435,0,State_6
District_210,2018,29,54,497,1,State_6
District_210,2018,36,59,205,2,State_6
District_210,2018,31,88,219,3,State_6
District_211,2018,27,88,301,0,State_24
District_211,2018,35,82,493,1,State_24
District_211,2018,24,63,102,2,State_24
District_211,2018,26,43,265,3,State_24
District_212,2018,22,56,412,0,State_9
District_212,2018,26,73,205,1,State_9
District_212,2018,37,55,409,2,State_9
District_212,2018,38,52,14,3,State_9
District_213,2018,21,89,81,0,State_5
District_213,2018,28,52,24,1,State_5
District_213,2018,36,52,190,2,State_5
District_213,2018,24,62,97,3,State_5
District_214,2018,39,78,66,0,State_23
District_214,2018,34,43,8,1,State_23
District_214,2018,35,72,481,2,State_23
District_214,2018,35,47,412,3,State_23
District_215,2018,33,70,132,0,State_21
District_215,2018,35,82,0,1,State_21
District_215,2018,28,89,353,2,State_21
District_215,2018,27,70,382,3,State_21
District_216,2018,35,60,437,0,State_15
District_216,2018,24,55,454,1,State_15
District_216,2018,39,72,419,2,State_15
District_216,2018,31,71,50,3,State_15
District_217,2018,26,69,18,0,State_4
District_217,2018,28,56,69,1,State_4
District_217,2018,30,81,217,2,State_4
District_217,2018,34,78,438,3,State_4
District_218,2018,36,70,28,0,State_3
District_218,2018,36,87,442,1,State_3
District_218,2018,34,81,243,2,State_3
District_218,2018,33,51,232,3,State_3
District_219,2018,35,52,426,0,State_2
District_219,2018,39,52,269,1,State_2
District_219,2018,38,81,320,2,State_2
District_219,2018,38,88,495,3,State_2
District_220,2018,23,58,204,0,State_23
District_220,2018,35,44,27,1,State_23
District_220,2018,24,81,399,2,State_23
District_220,2018,23,40,473,3,State_23
District_221,2018,27,42,100,0,State_26
District_221,2018,22,82,152,1,State_26
District_221,2018,28,86,450,2,State_26
District_221,2018,29,65,473,3,State_26
District_222,2018,27,44,331,0,State_6
District_222,2018,22,59,493,1,State_6
District_222,2018,27,75,478,2,State_6
District_222,2018,30,55,480,3,State_6
District_223,2018,27,54,15,0,State_13
District_223,2018,27,47,166,1,State_13
District_223,2018,33,45,5,2,State_13
District_223,2018,31,47,415,3,State_13
District_224,2018,38,59,154,0,State_23
District_224,2018,36,66,83,1,State_23
District_224,2018,32,80,28,2,State_23
District_224,2018,32,50,472,3,State_23
District_225,2018,21,87,168,0,State_3
District_225,2018,24,77,185,1,State_3
District_225,2018,33,86,265,2,State_3
District_225,2018,22,84,382,3,State_3
District_226,2018,38,60,82,0,State_21
District_226,2018,34,55,191,1,State_21
District_226,2018,32,49,326,2,State_21
District_226,2018,32,55,276,3,State_21
District_227,2018,35,88,256,0,State_5
District_227,2018,31,73,39,1,State_5
District_227,2018,20,45,243,2,State_5
District_227,2018,25,63,310,3,State_5
District_228,2018,34,64,347,0,State_14
District_228,2018,27,70,261,1,State_14
District_228,2018,27,69,51,2,State_14
District_228,2018,37,59,17,3,State_14
District_229,2018,25,41,349,0,State_4
District_229,2018,37,73,117,1,State_4
District_229,2018,22,61,472,2,State_4
District_229,2018,26,76,186,3,State_4
District_230,2018,21,47,401,0,State_6
District_230,2018,26,42,178,1,State_6
District_230,2018,22,66,169,2,State_6
District_230,2018,20,68,252,3,State_6
District_231,2018,34,73,197,0,State_19
District_231,2018,22,65,245,1,State_19
District_231,2018,38,80,416,2,State_19
District_231,2018,27,78,128,3,State_19
District_232,2018,20,74,172,0,State_19
District_232,2018,22,85,343,1,State_19
District_232,2018,25,87,109,2,State_19
District_232,2018,37,55,49,3,State_19
District_233,2018,32,79,355,0,State_8
District_233,2018,32,48,391,1,State_8
District_233,2018,29,65,466,2,State_8
District_233,2018,26,48,493,3,State_8
District_234,2018,27,58,198,0,State_11
District_234,2018,23,69,100,1,State_11
District_234,2018,30,65,460,2,State_11
District_234,2018,36,76,352,3,State_11
District_235,2018,31,55,469,0,State_9
District_235,2018,29,46,102,1,State_9
District_235,2018,30,80,139,2,State_9
District_235,2018,33,82,5,3,State_9
District_236,2018,32,88,334,0,State_27
District_236,2018,31,40,364,1,State_27
District_236,2018,35,40,442,2,State_27
District_236,2018,24,73,366,3,State_27
District_237,2018,36,64,266,0,State_6
District_237,2018,28,59,92,1,State_6
District_237,2018,31,84,197,2,State_6
District_237,2018,34,69,435,3,State_6
District_238,2018,24,82,475,0,State_1
District_238,2018,37,88,327,1,State_1
District_238,2018,28,43,28,2,State_1
District_238,2018,26,49,251,3,State_1
District_239,2018,22,63,276,0,State_24
District_239,2018,33,80,307,1,State_24
District_239,2018,32,79,448,2,State_24
District_239,2018,20,45,338,3,State_24
District_240,2018,31,71,155,0,State_27
District_240,2018,37,43,271,1,State_27
District_240,2018,23,78,331,2,State_27
District_240,2018,32,66,315,3,State_27
District_241,2018,37,53,482,0,State_5
District_241,2018,31,74,136,1,State_5
District_241,2018,30,41,420,2,State_5
District_241,2018,39,85,202,3,State_5
District_242,2018,22,87,492,0,State_12
District_242,2018,39,78,381,1,State_12
District_242,2018,20,46,145,2,State_12
District_242,2018,36,81,125,3,State_12
District_243,2018,38,44,354,0,State_7
District_243,2018,38,80,91,1,State_7
District_243,2018,31,75,108,2,State_7
District_243,2018,21,59,100,3,State_7
District_244,2018,38,45,426,0,State_18
District_244,2018,20,49,77,1,State_18
District_244,2018,32,46,344,2,State_18
District_244,2018,38,83,258,3,State_18
District_245,2018,24,75,463,0,State_10
District_245,2018,26,49,103,1,State_10
District_245,2018,30,85,162,2,State_10
District_245,2018,36,58,467,3,State_10
District_246,2018,24,51,360,0,State_1
District_246,2018,38,63,16,1,State_1
District_246,2018,38,68,246,2,State_1
District_246,2018,29,57,90,3,State_1
District_247,2018,31,46,24,0,State_27
District_247,2018,28,84,204,1,State_27
District_247,2018,33,42,239,2,State_27
District_247,2018,25,60,283,3,State_27
District_248,2018,32,86,438,0,State_15
District_248,2018,21,83,39,1,State_15
District_248,2018,26,72,139,2,State_15
District_248,2018,33,74,499,3,State_15
District_249,2018,33,56,433,0,State_24
District_249,2018,35,66,220,1,State_24
District_249,2018,21,86,462,2,State_24
District_249,2018,20,61,39,3,State_24
District_250,2018,35,45,417,0,State_21
District_250,2018,33,72,400,1,State_21
District_250,2018,22,60,144,2,State_21
District_250,2018,34,45,443,3,State_21
District_251,2018,27,88,112,0,State_21
District_251,2018,33,77,434,1,State_21
District_251,2018,27,43,341,2,State_21
District_251,2018,33,70,271,3,State_21
District_252,2018,37,64,416,0,State_6
District_252,2018,25,86,445,1,State_6
District_252,2018,31,85,435,2,State_6
District_252,2018,25,49,256,3,State_6
District_253,2018,20,87,280,0,State_13
District_253,2018,27,83,59,1,State_13
District_253,2018,31,52,71,2,State_13
District_253,2018,29,64,410,3,State_13
District_254,2018,24,83,427,0,State_6
District_254,2018,24,65,408,1,State_6
District_254,2018,25,47,69,2,State_6
District_254,2018,36,74,347,3,State_6
District_255,2018,39,85,198,0,State_24
District_255,2018,32,65,359,1,State_24
District_255,2018,36,82,128,2,State_24
District_255,2018,37,46,422,3,State_24
District_256,2018,24,58,278,0,State_11
District_256,2018,24,78,332,1,State_11
District_256,2018,31,88,196,2,State_11
District_256,2018,27,66,476,3,State_11
District_257,2018,27,57,92,0,State_22
District_257,2018,38,51,120,1,State_22
District_257,2018,33,45,220,2,State_22
District_257,2018,26,53,356,3,State_22
District_258,2018,26,66,186,0,State_25
District_258,2018,33,68,354,1,State_25
District_258,2018,22,63,383,2,State_25
District_258,2018,36,40,491,3,State_25
District_259,2018,26,74,81,0,State_10
District_259,2018,37,70,470,1,State_10
District_259,2018,31,50,494,2,State_10
District_259,2018,26,42,155,3,State_10
District_260,2018,32,89,168,0,State_8
District_260,2018,28,59,249,1,State_8
District_260,2018,22,64,71,2,State_8
District_260,2018,27,40,383,3,State_8
District_261,2018,24,60,243,0,State_20
District_261,2018,31,69,97,1,State_20
District_261,2018,38,41,399,2,State_20
District_261,2018,20,46,129,3,State_20
District_262,2018,34,60,334,0,State_12
District_262,2018,25,42,204,1,State_12
District_262,2018,25,87,151,2,State_12
District_262,2018,32,66,140,3,State_12
District_263,2018,29,67,343,0,State_25
District_263,2018,21,41,192,1,State_25
District_263,2018,37,70,201,2,State_25
District_263,2018,30,69,113,3,State_25
District_264,2018,21,78,114,0,State_26
District_264,2018,27,46,368,1,State_26
District_264,2018,24,74,62,2,State_26
District_264,2018,31,69,145,3,State_26
District_265,2018,38,69,25,0,State_15
District_265,2018,21,72,282,1,State_15
District_265,2018,22,82,342,2,State_15
District_265,2018,24,85,114,3,State_15
District_266,2018,39,57,337,0,State_27
District_266,2018,22,82,321,1,State_27
District_266,2018,28,69,386,2,State_27
District_266,2018,31,56,325,3,State_27
District_267,2018,34,51,414,0,State_13
District_267,2018,39,74,212,1,State_13
District_267,2018,32,85,287,2,State_13
District_267,2018,37,74,419,3,State_13
District_268,2018,25,79,397,0,State_24
District_268,2018,36,61,263,1,State_24
District_268,2018,37,53,385,2,State_24
District_268,2018,34,52,390,3,State_24
District_269,2018,22,40,42,0,State_6
District_269,2018,23,42,183,1,State_6
District_269,2018,35,68,56,2,State_6
District_269,2018,22,84,488,3,State_6
District_270,2018,26,73,277,0,State_19
District_270,2018,21,55,53,1,State_19
District_270,2018,28,62,228,2,State_19
District_270,2018,38,58,155,3,State_19
District_271,2018,22,71,62,0,State_14
District_271,2018,30,52,397,1,State_14
District_271,2018,30,60,105,2,State_14
District_271,2018,30,60,286,3,State_14
District_272,2018,20,69,187,0,State_8
District_272,2018,33,80,152,1,State_8
District_272,2018,39,40,493,2,State_8
District_272,2018,30,74,184,3,State_8
District_273,2018,20,53,443,0,State_5
District_273,2018,33,46,395,1,State_5
District_273,2018,36,81,340,2,State_5
District_273,2018,23,47,85,3,State_5
District_274,2018,32,56,279,0,State_20
District_274,2018,39,50,261,1,State_20
District_274,2018,24,66,454,2,State_20
District_274,2018,23,74,10,3,State_20
District_275,2018,33,77,9,0,State_21
District_275,2018,37,73,449,1,State_21
District_275,2018,28,78,1,2,State_21
District_275,2018,27,61,19,3,State_21
District_276,2018,35,61,493,0,State_8
District_276,2018,27,52,414,1,State_8
District_276,2018,31,79,25,2,State_8
District_276,2018,28,71,260,3,State_8
District_277,2018,34,81,42,0,State_10
District_277,2018,36,48,159,1,State_10
District_277,2018,29,66,97,2,State_10
District_277,2018,32,46,135,3,State_10
District_278,2018,39,52,293,0,State_7
District_278,2018,32,69,324,1,State_7
District_278,2018,32,41,134,2,State_7
District_278,2018,21,40,251,3,State_7
District_279,2018,36,80,335,0,State_22
District_279,2018,20,73,296,1,State_22
District_279,2018,30,41,39,2,State_22
District_279,2018,27,82,249,3,State_22
District_280,2018,24,53,225,0,State_25
District_280,2018,21,46,162,1,State_25
District_280,2018,27,67,397,2,State_25
District_280,2018,35,85,358,3,State_25
District_281,2018,33,71,40,0,State_11
District_281,2018,28,49,273,1,State_11
District_281,2018,30,76,351,2,State_11
District_281,2018,23,68,157,3,State_11
District_282,2018,24,80,419,0,State_13
District_282,2018,23,75,375,1,State_13
District_282,2018,38,42,360,2,State_13
District_282,2018,33,78,139,3,State_13
District_283,2018,20,42,486,0,State_24
District_283,2018,38,55,265,1,State_24
District_283,2018,21,69,483,2,State_24
District_283,2018,36,88,182,3,State_24
District_284,2018,27,57,13,0,State_13
District_284,2018,26,71,195,1,State_13
District_284,2018,25,62,381,2,State_13
District_284,2018,27,88,246,3,State_13
District_285,2018,28,83,193,0,State_14
District_285,2018,28,79,362,1,State_14
District_285,2018,30,82,38,2,State_14
District_285,2018,25,86,284,3,State_14
District_286,2018,26,63,87,0,State_7
District_286,2018,35,73,418,1,State_7
District_286,2018,23,76,488,2,State_7
District_286,2018,36,41,157,3,State_7
District_287,2018,39,72,57,0,State_3
District_287,2018,37,83,204,1,State_3
District_287,2018,20,69,47,2,State_3
District_287,2018,22,54,411,3,State_3
District_288,2018,23,49,467,0,State_9
District_288,2018,26,59,499,1,State_9
District_288,2018,21,61,219,2,State_9
District_288,2018,27,57,490,3,State_9
District_289,2018,22,71,70,0,State_8
District_289,2018,30,54,461,1,State_8
District_289,2018,30,49,60,2,State_8
District_289,2018,26,74,173,3,State_8
District_290,2018,20,69,487,0,State_17
District_290,2018,29,60,296,1,State_17
District_290,2018,24,88,284,2,State_17
District_290,2018,31,40,477,3,State_17
District_291,2018,26,66,147,0,State_10
District_291,2018,37,63,301,1,State_10
District_291,2018,21,56,23,2,State_10
District_291,2018,33,59,491,3,State_10
District_292,2018,36,86,451,0,State_5
District_292,2018,24,88,481,1,State_5
District_292,2018,33,80,318,2,State_5
District_292,2018,32,72,416,3,State_5
District_293,2018,27,59,63,0,State_20
District_293,2018,30,41,414,1,State_20
District_293,2018,36,82,297,2,State_20
District_293,2018,26,54,271,3,State_20
District_294,2018,25,50,401,0,State_13
District_294,2018,22,73,93,1,State_13
District_294,2018,32,64,186,2,State_13
District_294,2018,34,57,458,3,State_13
District_295,2018,26,82,230,0,State_11
District_295,2018,35,54,295,1,State_11
District_295,2018,20,84,57,2,State_11
District_295,2018,25,61,192,3,State_11
District_296,2018,34,56,188,0,State_21
District_296,2018,22,49,333,1,State_21
